sumo_type,sumo_id,matsim_type,matsim_id,mapping_method
edge,-30642338,link,127650,"Topological (from, to)"
edge,-306426307#0,link,132645,"Topological (from, to)"
edge,-306426307#1,link,132647,"Topological (from, to)"
edge,-306426307#2,link,132644,Base OSM ID
edge,-306687127,link,141587,Base OSM ID
edge,-306713741,link,2027,"Topological (from, to)"
edge,-306713742,link,2033,"Topological (from, to)"
edge,-30673016,link,2939,"Topological (from, to)"
edge,-30673026#0,link,2785,"Topological (from, to)"
edge,-30673026#1,link,2787,"Topological (from, to)"
edge,-30674087#0,link,4210,"Topological (from, to)"
edge,-30674087#1,link,4212,"Topological (from, to)"
edge,-30674136,link,3993,Base OSM ID
edge,-30674137,link,3998,"Topological (from, to)"
edge,-30675037,link,128916,Spatial Nearest
edge,-30675101,link,119440,Spatial Nearest
edge,-30675191,link,5241,"Topological (from, to)"
edge,-30689380#0,link,66280,"Topological (from, to)"
edge,-30689380#1,link,22277,Base OSM ID
edge,-30690440#0,link,23882,"Topological (from, to)"
edge,-30690440#1,link,23884,"Topological (from, to)"
edge,-30699235#2,link,34937,Base OSM ID
edge,-30699235#3,link,34940,"Topological (from, to)"
edge,-30699235#4,link,34942,"Topological (from, to)"
edge,-30699235#5,link,34937,Base OSM ID
edge,-30699479#0,link,34614,"Topological (from, to)"
edge,-30699479#2,link,34613,Base OSM ID
edge,-30701988,link,44680,Spatial Nearest
edge,-30705211#0,link,42782,"Topological (from, to)"
edge,-30705211#1,link,42784,"Topological (from, to)"
edge,-30705662,link,42286,"Topological (from, to)"
edge,-307059069#1,link,104194,"Topological (from, to)"
edge,-307059069#2,link,104196,"Topological (from, to)"
edge,-30706022,link,42990,"Topological (from, to)"
edge,-30706023,link,42992,"Topological (from, to)"
edge,-30706181#0,link,44172,Base OSM ID
edge,-30708480,link,46336,Base OSM ID
edge,-30711862#2,link,50632,"Topological (from, to)"
edge,-30711862#3,link,50634,"Topological (from, to)"
edge,-30711862#4,link,50636,"Topological (from, to)"
edge,-30711863#1,link,50638,"Topological (from, to)"
edge,-30711863#2,link,50640,"Topological (from, to)"
edge,-30711863#5,link,50642,"Topological (from, to)"
edge,-30711864#1,link,50654,"Topological (from, to)"
edge,-30711864#2,link,50656,"Topological (from, to)"
edge,-30711864#3,link,50658,"Topological (from, to)"
edge,-30711864#4,link,50660,"Topological (from, to)"
edge,-30711864#5,link,50662,"Topological (from, to)"
edge,-30711864#6,link,50664,"Topological (from, to)"
edge,-30711864#7,link,50666,"Topological (from, to)"
edge,-30711864#8,link,50668,"Topological (from, to)"
edge,-30718922,link,58510,"Topological (from, to)"
edge,-307420362,link,65057,Base OSM ID
edge,-30748472#1,link,94822,"Topological (from, to)"
edge,-30748472#2,link,94824,"Topological (from, to)"
edge,-30748472#3,link,94826,"Topological (from, to)"
edge,-307572321,link,99098,Base OSM ID
edge,-307582677#0,link,101942,"Topological (from, to)"
edge,-307582677#1,link,101944,"Topological (from, to)"
edge,-307582677#2,link,101946,"Topological (from, to)"
edge,-307589847#0,link,112041,"Topological (from, to)"
edge,-30767916,link,119935,"Topological (from, to)"
edge,-30768384,link,120752,Base OSM ID
edge,-30768385,link,120747,"Topological (from, to)"
edge,-30770006,link,122850,"Topological (from, to)"
edge,-30770007,link,122848,"Topological (from, to)"
edge,-30770008,link,122864,"Topological (from, to)"
edge,-30770226,link,124023,"Topological (from, to)"
edge,-30774711,link,86843,Spatial Nearest
edge,-30779056,link,133912,Base OSM ID
edge,-307811931#0,link,61362,"Topological (from, to)"
edge,-307811931#1,link,61364,"Topological (from, to)"
edge,-307855936#0,link,127348,"Topological (from, to)"
edge,-307855936#1,link,127350,"Topological (from, to)"
edge,-307855936#2,link,127352,"Topological (from, to)"
edge,-307855936#3,link,127354,"Topological (from, to)"
edge,-307855936#4,link,127356,"Topological (from, to)"
edge,-307855936#5,link,127358,"Topological (from, to)"
edge,-307855938#0,link,127362,"Topological (from, to)"
edge,-307855938#1,link,127364,"Topological (from, to)"
edge,-30788795#0,link,146071,"Topological (from, to)"
edge,-30788795#1,link,146073,"Topological (from, to)"
edge,-30788795#2,link,146070,Base OSM ID
edge,-307927790,link,59729,Spatial Nearest
edge,-30799279#0,link,157415,"Topological (from, to)"
edge,-30799279#1,link,157417,"Topological (from, to)"
edge,-30808479#0,link,7482,Base OSM ID
edge,-30808479#1,link,7482,Base OSM ID
edge,-30813769#0,link,14154,"Topological (from, to)"
edge,-30813769#1,link,14156,"Topological (from, to)"
edge,-30813769#10,link,14174,"Topological (from, to)"
edge,-30813769#2,link,14158,"Topological (from, to)"
edge,-30813769#3,link,14153,Base OSM ID
edge,-30813769#6,link,14153,Base OSM ID
edge,-30813769#7,link,14168,"Topological (from, to)"
edge,-30813769#8,link,14170,"Topological (from, to)"
edge,-30813769#9,link,14172,"Topological (from, to)"
edge,-30818727#2,link,19563,Base OSM ID
edge,-30823417,link,25547,"Topological (from, to)"
edge,-30823424,link,26727,"Topological (from, to)"
edge,-30823427#0,link,26716,Base OSM ID
edge,-30823427#1,link,26719,"Topological (from, to)"
edge,-30823427#2,link,26721,"Topological (from, to)"
edge,-30823427#3,link,26723,"Topological (from, to)"
edge,-30823427#4,link,26725,"Topological (from, to)"
edge,-30823686,link,26413,"Topological (from, to)"
edge,-30823687#0,link,26415,"Topological (from, to)"
edge,-30823687#1,link,26417,"Topological (from, to)"
edge,-30823687#2,link,26419,"Topological (from, to)"
edge,-30823697,link,26409,"Topological (from, to)"
edge,-30823845,link,26196,"Topological (from, to)"
edge,-30823878,link,26074,"Topological (from, to)"
edge,-30824262,link,26936,Base OSM ID
edge,-30824339#0,link,26860,"Topological (from, to)"
edge,-30824339#1,link,26862,"Topological (from, to)"
edge,-30824413,link,26811,"Topological (from, to)"
edge,-30824414,link,26806,"Topological (from, to)"
edge,-30824466#1,link,27924,Base OSM ID
edge,-30824466#2,link,27929,"Topological (from, to)"
edge,-30824467,link,27930,Base OSM ID
edge,-30824490,link,27988,"Topological (from, to)"
edge,-30824500#0,link,27941,"Topological (from, to)"
edge,-30824774#0,link,27612,Base OSM ID
edge,-30824774#1,link,27615,"Topological (from, to)"
edge,-30824774#2,link,27617,"Topological (from, to)"
edge,-30824818,link,27655,"Topological (from, to)"
edge,-30824835,link,27544,Base OSM ID
edge,-30825103,link,28467,Base OSM ID
edge,-308295799,link,12652,Base OSM ID
edge,-30830064,link,33670,"Topological (from, to)"
edge,-308319506,link,42635,"Topological (from, to)"
edge,-308319508,link,42643,"Topological (from, to)"
edge,-308319510,link,42651,"Topological (from, to)"
edge,-308319513,link,95032,Spatial Nearest
edge,-308319515#1,link,42660,Base OSM ID
edge,-308319520,link,42543,Base OSM ID
edge,-30836672#0,link,42254,Base OSM ID
edge,-30836672#2,link,42254,Base OSM ID
edge,-30836672#3,link,42261,"Topological (from, to)"
edge,-30836672#5,link,42263,"Topological (from, to)"
edge,-30836672#6,link,42265,"Topological (from, to)"
edge,-30836672#7,link,42267,"Topological (from, to)"
edge,-30840131#0,link,46822,"Topological (from, to)"
edge,-30840131#1,link,46821,Base OSM ID
edge,-30854275,link,64654,Base OSM ID
edge,-30855946,link,66685,Base OSM ID
edge,-30855948,link,66682,"Topological (from, to)"
edge,-30860014#0,link,70993,"Topological (from, to)"
edge,-30860014#1,link,70995,"Topological (from, to)"
edge,-30861447#0,link,73257,"Topological (from, to)"
edge,-30861448#0,link,73265,"Topological (from, to)"
edge,-30861448#1,link,73267,"Topological (from, to)"
edge,-308789918#0,link,147237,"Topological (from, to)"
edge,-308789918#1,link,147239,"Topological (from, to)"
edge,-308789919,link,147232,Base OSM ID
edge,-30884486#0,link,101628,"Topological (from, to)"
edge,-30884486#1,link,101630,"Topological (from, to)"
edge,-30884493#0,link,101641,Base OSM ID
edge,-30884493#1,link,101644,"Topological (from, to)"
edge,-30884493#2,link,101646,"Topological (from, to)"
edge,-30884495#0,link,101637,Base OSM ID
edge,-30885364,link,101838,"Topological (from, to)"
edge,-30898939#0,link,119983,"Topological (from, to)"
edge,-30898939#1,link,119985,"Topological (from, to)"
edge,-30898941,link,119981,"Topological (from, to)"
edge,-30898945#0,link,119908,"Topological (from, to)"
edge,-30898945#1,link,119910,"Topological (from, to)"
edge,-30898945#2,link,119903,Base OSM ID
edge,-30898948#1,link,119900,"Topological (from, to)"
edge,-30898962#0,link,119881,"Topological (from, to)"
edge,-30898962#1,link,119883,"Topological (from, to)"
edge,-30898968,link,119888,"Topological (from, to)"
edge,-30899364#2,link,120897,"Topological (from, to)"
edge,-30899535#0,link,120595,Base OSM ID
edge,-30899535#1,link,120601,"Topological (from, to)"
edge,-30899535#2,link,120602,"Topological (from, to)"
edge,-309202979#0,link,457,"Topological (from, to)"
edge,-309202979#1,link,459,"Topological (from, to)"
edge,-309202979#2,link,456,Base OSM ID
edge,-309202979#3,link,461,"Topological (from, to)"
edge,-309207211,link,14925,Base OSM ID
edge,-30931943#1,link,159356,"Topological (from, to)"
edge,-30931943#2,link,159358,"Topological (from, to)"
edge,-30931943#3,link,159360,"Topological (from, to)"
edge,-30931944#1,link,159369,Base OSM ID
edge,-30931944#2,link,159374,"Topological (from, to)"
edge,-30931945,link,159368,"Topological (from, to)"
edge,-30932045#0,link,160345,"Topological (from, to)"
edge,-30932045#1,link,160347,"Topological (from, to)"
edge,-30932045#2,link,160349,"Topological (from, to)"
edge,-30932047#0,link,160333,"Topological (from, to)"
edge,-30932047#1,link,160335,"Topological (from, to)"
edge,-30932047#2,link,160337,"Topological (from, to)"
edge,-30932048#0,link,160316,"Topological (from, to)"
edge,-30932048#1,link,160318,"Topological (from, to)"
edge,-30932481#0,link,160850,Base OSM ID
edge,-30932481#1,link,160853,"Topological (from, to)"
edge,-30932481#2,link,160855,"Topological (from, to)"
edge,-30932481#3,link,160857,"Topological (from, to)"
edge,-30932484#0,link,160832,Base OSM ID
edge,-30932484#1,link,160835,"Topological (from, to)"
edge,-30932484#2,link,160832,Base OSM ID
edge,-30932486#0,link,160826,Base OSM ID
edge,-30932593#0,link,160791,"Topological (from, to)"
edge,-30932593#1,link,160793,"Topological (from, to)"
edge,-30933833#0,link,627,"Topological (from, to)"
edge,-30933833#1,link,629,"Topological (from, to)"
edge,-30948825,link,18093,"Topological (from, to)"
edge,-30948917#0,link,19429,"Topological (from, to)"
edge,-30948917#1,link,19431,"Topological (from, to)"
edge,-30948917#2,link,19433,"Topological (from, to)"
edge,-30948917#3,link,19435,"Topological (from, to)"
edge,-30948917#4,link,19437,"Topological (from, to)"
edge,-30948917#5,link,19439,"Topological (from, to)"
edge,-30948917#6,link,19441,"Topological (from, to)"
edge,-30949821#0,link,19551,"Topological (from, to)"
edge,-309522104#0,link,78953,"Topological (from, to)"
edge,-309522104#1,link,78955,"Topological (from, to)"
edge,-309522104#2,link,78957,"Topological (from, to)"
edge,-30956349#2,link,28270,Base OSM ID
edge,-30956349#4,link,28275,"Topological (from, to)"
edge,-30956349#5,link,28277,"Topological (from, to)"
edge,-30956350#2,link,28281,"Topological (from, to)"
edge,-30956350#3,link,28283,"Topological (from, to)"
edge,-30956350#5,link,28285,"Topological (from, to)"
edge,-30956350#6,link,28287,"Topological (from, to)"
edge,-30956350#7,link,28289,"Topological (from, to)"
edge,-30956350#8,link,28291,"Topological (from, to)"
edge,-30958679#1,link,31618,"Topological (from, to)"
edge,-30958680#1,link,31598,"Topological (from, to)"
edge,-309598724#2,link,2493,"Topological (from, to)"
edge,-30962393#2,link,36221,"Topological (from, to)"
edge,-30962393#3,link,36223,"Topological (from, to)"
edge,-30963196,link,36656,"Topological (from, to)"
edge,-30963348,link,133380,Spatial Nearest
edge,-30963348.82,link,39781,Spatial Nearest
edge,-309655252#0,link,71540,"Topological (from, to)"
edge,-309655252#1,link,71542,"Topological (from, to)"
edge,-30978409,link,54902,Base OSM ID
edge,-309998154,link,9924,"Topological (from, to)"
edge,-309998156#0,link,9934,"Topological (from, to)"
edge,-309998156#1,link,9936,"Topological (from, to)"
edge,-309998157,link,9940,"Topological (from, to)"
edge,-31002156,link,85131,Base OSM ID
edge,-31002335#0,link,84747,Base OSM ID
edge,-31002335#5,link,84750,"Topological (from, to)"
edge,-31003576#0,link,86316,Base OSM ID
edge,-31003576#1,link,86317,"Topological (from, to)"
edge,-31003576#2,link,86319,"Topological (from, to)"
edge,-31003576#3,link,86316,Base OSM ID
edge,-31012189#0,link,96546,"Topological (from, to)"
edge,-31012189#1,link,96548,"Topological (from, to)"
edge,-31012189#2,link,96550,"Topological (from, to)"
edge,-31012190#0,link,96552,"Topological (from, to)"
edge,-31012190#1,link,96554,"Topological (from, to)"
edge,-31012749#1,link,97431,"Topological (from, to)"
edge,-31012750,link,97444,"Topological (from, to)"
edge,-310172811#0,link,65159,"Topological (from, to)"
edge,-310176513#0,link,77844,Base OSM ID
edge,-310176513#1,link,77844,Base OSM ID
edge,-310176513#3,link,77851,"Topological (from, to)"
edge,-310177222#0,link,79749,"Topological (from, to)"
edge,-310177222#1,link,79751,"Topological (from, to)"
edge,-310306837,link,78148,Base OSM ID
edge,-310306841#0,link,78126,"Topological (from, to)"
edge,-310306841#1,link,78125,Base OSM ID
edge,-310306841#2,link,78125,Base OSM ID
edge,-31046855#0,link,141027,"Topological (from, to)"
edge,-31050360#2,link,145442,"Topological (from, to)"
edge,-31065038,link,411,"Topological (from, to)"
edge,-310773558,link,6893,Base OSM ID
edge,-31091036#1,link,32324,Base OSM ID
edge,-31091036#2,link,32329,"Topological (from, to)"
edge,-31091036#3,link,32331,"Topological (from, to)"
edge,-31091036#4,link,32333,"Topological (from, to)"
edge,-31091036#5,link,32335,"Topological (from, to)"
edge,-31091054#1,link,32374,"Topological (from, to)"
edge,-31091055,link,32376,"Topological (from, to)"
edge,-31091960#0,link,34239,Base OSM ID
edge,-31091960#1,link,34242,"Topological (from, to)"
edge,-31091969#0,link,34057,Base OSM ID
edge,-31091969#2,link,34062,"Topological (from, to)"
edge,-31092349,link,35078,"Topological (from, to)"
edge,-31097548#0,link,41257,"Topological (from, to)"
edge,-31097548#1,link,41259,"Topological (from, to)"
edge,-31097548#2,link,41261,"Topological (from, to)"
edge,-31098742#2,link,42434,"Topological (from, to)"
edge,-31099221#0,link,42965,"Topological (from, to)"
edge,-31099221#1,link,42964,Base OSM ID
edge,-31099393,link,44195,"Topological (from, to)"
edge,-31099424,link,44246,"Topological (from, to)"
edge,-31099623,link,43899,"Topological (from, to)"
edge,-31099668,link,43658,Base OSM ID
edge,-31099696#2,link,43688,"Topological (from, to)"
edge,-31099696#3,link,43687,Base OSM ID
edge,-31099696#4,link,43690,"Topological (from, to)"
edge,-31099696#5,link,43692,"Topological (from, to)"
edge,-31103020#2,link,48318,Base OSM ID
edge,-31103020#3,link,48321,"Topological (from, to)"
edge,-311149291#0,link,146901,Base OSM ID
edge,-311149291#1,link,146904,"Topological (from, to)"
edge,-311149291#2,link,146901,Base OSM ID
edge,-31128401,link,24329,Spatial Nearest
edge,-31128420,link,24329,Spatial Nearest
edge,-31128656,link,79228,"Topological (from, to)"
edge,-31128701#0,link,79272,"Topological (from, to)"
edge,-31128701#1,link,79274,"Topological (from, to)"
edge,-31128702#0,link,79256,"Topological (from, to)"
edge,-31128702#1,link,79258,"Topological (from, to)"
edge,-31128702#2,link,79260,"Topological (from, to)"
edge,-31128702#3,link,79262,"Topological (from, to)"
edge,-31128702#4,link,79264,"Topological (from, to)"
edge,-31128703#0,link,79267,"Topological (from, to)"
edge,-31128703#1,link,79269,"Topological (from, to)"
edge,-31128902#0,link,78897,"Topological (from, to)"
edge,-31128902#1,link,78899,"Topological (from, to)"
edge,-31128903#0,link,78901,"Topological (from, to)"
edge,-31128903#1,link,78903,"Topological (from, to)"
edge,-31128903#2,link,78905,"Topological (from, to)"
edge,-31128904#3,link,78872,Base OSM ID
edge,-31128904#4,link,78877,"Topological (from, to)"
edge,-31128904#5,link,78879,"Topological (from, to)"
edge,-31128904#6,link,78881,"Topological (from, to)"
edge,-31128904#7,link,78883,"Topological (from, to)"
edge,-31128992,link,78829,"Topological (from, to)"
edge,-31128993#0,link,78833,"Topological (from, to)"
edge,-31128993#1,link,78835,"Topological (from, to)"
edge,-31128993#3,link,78832,Base OSM ID
edge,-31128993#4,link,78841,"Topological (from, to)"
edge,-31128993#5,link,78843,"Topological (from, to)"
edge,-31128993#8,link,78845,"Topological (from, to)"
edge,-31128994#3,link,78819,Base OSM ID
edge,-31128994#4,link,78824,"Topological (from, to)"
edge,-31128994#5,link,78826,"Topological (from, to)"
edge,-311299992,link,9010,"Topological (from, to)"
edge,-311299993#0,link,1066,"Topological (from, to)"
edge,-311299993#1,link,9011,Base OSM ID
edge,-311299993#2,link,9014,"Topological (from, to)"
edge,-31153216#0,link,111309,Base OSM ID
edge,-31153216#1,link,111312,"Topological (from, to)"
edge,-31153216#2,link,111314,"Topological (from, to)"
edge,-31153216#3,link,111309,Base OSM ID
edge,-311557432,link,156250,Base OSM ID
edge,-311557433,link,156248,Base OSM ID
edge,-31159662,link,118383,"Topological (from, to)"
edge,-311904865,link,109994,Base OSM ID
edge,-311904866#0,link,109992,Base OSM ID
edge,-312021392,link,80846,"Topological (from, to)"
edge,-312026137#0,link,97502,Base OSM ID
edge,-312054601#0,link,122454,Base OSM ID
edge,-312054601#1,link,122457,"Topological (from, to)"
edge,-31233020,link,46208,"Topological (from, to)"
edge,-31236117#0,link,50579,"Topological (from, to)"
edge,-31236117#1,link,50581,"Topological (from, to)"
edge,-31242627#0,link,57701,"Topological (from, to)"
edge,-31242627#1,link,57703,"Topological (from, to)"
edge,-312541896,link,85281,Base OSM ID
edge,-312645512#1,link,41900,Base OSM ID
edge,-312645512#2,link,41900,Base OSM ID
edge,-312651885,link,50867,"Topological (from, to)"
edge,-312651887#1,link,50854,"Topological (from, to)"
edge,-312651887#2,link,50856,"Topological (from, to)"
edge,-312651888#0,link,50868,Base OSM ID
edge,-312651888#1,link,50871,"Topological (from, to)"
edge,-312651888#2,link,50873,"Topological (from, to)"
edge,-312732515,link,159281,"Topological (from, to)"
edge,-312839304,link,131042,Base OSM ID
edge,-312924130#0,link,61913,"Topological (from, to)"
edge,-312924130#1,link,61915,"Topological (from, to)"
edge,-312924130#2,link,61917,"Topological (from, to)"
edge,-312926085,link,64586,"Topological (from, to)"
edge,-312926086,link,64574,"Topological (from, to)"
edge,-31302197#0,link,132863,"Topological (from, to)"
edge,-31302197#1,link,132865,"Topological (from, to)"
edge,-31302197#2,link,132862,Base OSM ID
edge,-31302197#3,link,132871,"Topological (from, to)"
edge,-31302218,link,132689,Base OSM ID
edge,-31302266,link,132730,"Topological (from, to)"
edge,-31302304,link,132641,"Topological (from, to)"
edge,-31302416,link,84050,"Topological (from, to)"
edge,-31305656,link,136085,"Topological (from, to)"
edge,-31306520#0,link,137806,"Topological (from, to)"
edge,-31306520#1,link,137808,"Topological (from, to)"
edge,-31306520#2,link,137810,"Topological (from, to)"
edge,-31306520#3,link,137812,"Topological (from, to)"
edge,-31306520#4,link,137814,"Topological (from, to)"
edge,-31308810#0,link,141275,"Topological (from, to)"
edge,-31308810#1,link,141277,"Topological (from, to)"
edge,-31308810#2,link,141279,"Topological (from, to)"
edge,-31317043#0,link,151165,"Topological (from, to)"
edge,-313302634#0,link,44701,"Topological (from, to)"
edge,-313302634#1,link,44700,Base OSM ID
edge,-31339993,link,15267,"Topological (from, to)"
edge,-31340003,link,15320,"Topological (from, to)"
edge,-31340120#0,link,16449,"Topological (from, to)"
edge,-31340120#1,link,16451,"Topological (from, to)"
edge,-31343609#1,link,20028,Base OSM ID
edge,-31343609#2,link,20029,"Topological (from, to)"
edge,-31344461,link,21295,"Topological (from, to)"
edge,-31345607#0,link,22511,"Topological (from, to)"
edge,-31345607#1,link,22510,Base OSM ID
edge,-31345607#2,link,22517,"Topological (from, to)"
edge,-31345607#3,link,22519,"Topological (from, to)"
edge,-31345607#4,link,22521,"Topological (from, to)"
edge,-31352223,link,31154,"Topological (from, to)"
edge,-313805742#0,link,27783,Base OSM ID
edge,-313805742#1,link,17071,"Topological (from, to)"
edge,-313817233#0,link,32825,Base OSM ID
edge,-313817233#1,link,32828,"Topological (from, to)"
edge,-313917246#0,link,155668,"Topological (from, to)"
edge,-313917247#0,link,155663,Base OSM ID
edge,-313917248#0,link,155739,"Topological (from, to)"
edge,-313917248#1,link,155741,"Topological (from, to)"
edge,-313932642#0,link,12596,"Topological (from, to)"
edge,-313932642#1,link,12598,"Topological (from, to)"
edge,-313932643#0,link,12603,"Topological (from, to)"
edge,-313932644#0,link,12592,"Topological (from, to)"
edge,-31395261#0,link,83805,"Topological (from, to)"
edge,-31395261#1,link,83807,"Topological (from, to)"
edge,-31395261#2,link,83809,"Topological (from, to)"
edge,-31395760#0,link,84427,"Topological (from, to)"
edge,-31395760#1,link,84429,"Topological (from, to)"
edge,-313964772#0,link,52901,"Topological (from, to)"
edge,-313964772#1,link,52903,"Topological (from, to)"
edge,-313964773#0,link,52905,"Topological (from, to)"
edge,-313964773#1,link,52907,"Topological (from, to)"
edge,-31416317,link,111442,Base OSM ID
edge,-31426205,link,124425,Base OSM ID
edge,-314301381#0,link,144779,"Topological (from, to)"
edge,-314301381#1,link,144781,"Topological (from, to)"
edge,-31435536#0,link,134876,"Topological (from, to)"
edge,-31435536#1,link,134878,"Topological (from, to)"
edge,-314415495#0,link,125705,Base OSM ID
edge,-314415495#1,link,125708,"Topological (from, to)"
edge,-314415495#2,link,125712,"Topological (from, to)"
edge,-314415495#2.180,link,125710,"Topological (from, to)"
edge,-314415495#3,link,125716,"Topological (from, to)"
edge,-314415495#3.94,link,125714,"Topological (from, to)"
edge,-314433747,link,156940,"Topological (from, to)"
edge,-314433748#0,link,156919,Base OSM ID
edge,-314791944,link,104033,"Topological (from, to)"
edge,-31484554#0,link,33363,Base OSM ID
edge,-31484554#1,link,33366,"Topological (from, to)"
edge,-31516696#0,link,73419,Base OSM ID
edge,-31516696#1,link,73419,Base OSM ID
edge,-31520943#0,link,77807,"Topological (from, to)"
edge,-31520943#1,link,77809,"Topological (from, to)"
edge,-31520943#2,link,77811,"Topological (from, to)"
edge,-31521394#0,link,78493,"Topological (from, to)"
edge,-31521394#1,link,78495,"Topological (from, to)"
edge,-31521394#2,link,78497,"Topological (from, to)"
edge,-315214529#0,link,149274,Base OSM ID
edge,-315214529#1,link,149277,"Topological (from, to)"
edge,-31521759#0,link,78098,"Topological (from, to)"
edge,-31521759#1,link,78100,"Topological (from, to)"
edge,-31521759#2,link,78102,"Topological (from, to)"
edge,-31521759#3,link,78104,"Topological (from, to)"
edge,-31521759#4,link,78106,"Topological (from, to)"
edge,-31521774,link,78056,Base OSM ID
edge,-31521784#1,link,78075,"Topological (from, to)"
edge,-31521784#2,link,78077,"Topological (from, to)"
edge,-31521871#0,link,79282,"Topological (from, to)"
edge,-31521871#0.22,link,45166,"Topological (from, to)"
edge,-31521871#0.30,link,79289,"Topological (from, to)"
edge,-31521871#0.63,link,79285,"Topological (from, to)"
edge,-31521872,link,79286,"Topological (from, to)"
edge,-31522315,link,79798,"Topological (from, to)"
edge,-31522568#0,link,79589,"Topological (from, to)"
edge,-31522568#1,link,79591,"Topological (from, to)"
edge,-31522568#2,link,79593,"Topological (from, to)"
edge,-31522568#3,link,79595,"Topological (from, to)"
edge,-31522568#4,link,79597,"Topological (from, to)"
edge,-31522568#5,link,79599,"Topological (from, to)"
edge,-31522568#6,link,79601,"Topological (from, to)"
edge,-31522568#7,link,79603,"Topological (from, to)"
edge,-31522568#8,link,79605,"Topological (from, to)"
edge,-31522568#9,link,79607,"Topological (from, to)"
edge,-31522569,link,79609,"Topological (from, to)"
edge,-31523282#0,link,79904,"Topological (from, to)"
edge,-31523282#1,link,79906,"Topological (from, to)"
edge,-31525558#0,link,83506,"Topological (from, to)"
edge,-31525558#1,link,83501,Base OSM ID
edge,-31525558#2,link,115830,"Topological (from, to)"
edge,-31525558#3,link,83512,"Topological (from, to)"
edge,-31525559#0,link,83496,"Topological (from, to)"
edge,-31525562,link,83518,Base OSM ID
edge,-31525564#0,link,83529,"Topological (from, to)"
edge,-31525564#1,link,83531,"Topological (from, to)"
edge,-31525567#0,link,83537,"Topological (from, to)"
edge,-31525567#1,link,83539,"Topological (from, to)"
edge,-31525575,link,83461,Base OSM ID
edge,-31525576,link,83470,"Topological (from, to)"
edge,-31525838,link,83126,"Topological (from, to)"
edge,-31525838.36,link,83125,Spatial Nearest
edge,-31525839,link,83124,"Topological (from, to)"
edge,-31526264#0,link,83903,"Topological (from, to)"
edge,-31526265#0,link,83898,Base OSM ID
edge,-31526265#2,link,83899,"Topological (from, to)"
edge,-31537550,link,98059,"Topological (from, to)"
edge,-31544337,link,108805,"Topological (from, to)"
edge,-315474030,link,147793,Base OSM ID
edge,-315579703,link,106267,Base OSM ID
edge,-315752399,link,155525,"Topological (from, to)"
edge,-31578135#0,link,149953,"Topological (from, to)"
edge,-31578135#1,link,149955,"Topological (from, to)"
edge,-31578135#2,link,149957,"Topological (from, to)"
edge,-31578135#4,link,149952,Base OSM ID
edge,-31579040#1,link,150103,"Topological (from, to)"
edge,-31579040#2,link,150105,"Topological (from, to)"
edge,-31579040#3,link,150107,"Topological (from, to)"
edge,-31579040#4,link,150109,"Topological (from, to)"
edge,-31579587,link,150597,"Topological (from, to)"
edge,-31579588,link,150611,"Topological (from, to)"
edge,-31579589,link,150609,"Topological (from, to)"
edge,-31579592#0,link,150627,"Topological (from, to)"
edge,-31579592#2,link,150629,"Topological (from, to)"
edge,-31579593#0,link,150620,"Topological (from, to)"
edge,-31579593#1,link,150622,"Topological (from, to)"
edge,-31579593#2,link,150624,"Topological (from, to)"
edge,-31579594#0,link,150633,"Topological (from, to)"
edge,-31579594#1,link,150635,"Topological (from, to)"
edge,-31579594#2,link,150637,"Topological (from, to)"
edge,-31579595,link,150631,"Topological (from, to)"
edge,-31579596#0,link,150641,"Topological (from, to)"
edge,-31579596#1,link,150643,"Topological (from, to)"
edge,-31579597,link,150639,"Topological (from, to)"
edge,-31579598#0,link,150648,"Topological (from, to)"
edge,-31579598#1,link,150646,"Topological (from, to)"
edge,-31579599,link,150645,"Topological (from, to)"
edge,-31579600#0,link,150656,"Topological (from, to)"
edge,-31579600#1,link,150658,"Topological (from, to)"
edge,-31579601,link,150654,"Topological (from, to)"
edge,-31579602#0,link,150668,"Topological (from, to)"
edge,-31579602#1,link,150670,"Topological (from, to)"
edge,-31579603#0,link,150660,"Topological (from, to)"
edge,-31579603#1,link,150662,"Topological (from, to)"
edge,-31579603#2,link,150664,"Topological (from, to)"
edge,-31579604,link,150673,Base OSM ID
edge,-31586811#0,link,158682,"Topological (from, to)"
edge,-31586811#1,link,158681,Base OSM ID
edge,-31586812#0,link,158694,"Topological (from, to)"
edge,-31586812#1,link,158696,"Topological (from, to)"
edge,-31587688#0,link,160111,"Topological (from, to)"
edge,-31587688#1,link,160113,"Topological (from, to)"
edge,-31587688#2,link,160115,"Topological (from, to)"
edge,-31587688#3,link,160117,"Topological (from, to)"
edge,-31587688#4,link,160119,"Topological (from, to)"
edge,-31587688#5,link,160121,"Topological (from, to)"
edge,-31587688#6,link,160123,"Topological (from, to)"
edge,-316029731,link,12631,Base OSM ID
edge,-31617185#2,link,35703,"Topological (from, to)"
edge,-31617185#3,link,35705,"Topological (from, to)"
edge,-31617185#4,link,35707,"Topological (from, to)"
edge,-31621013#0,link,40146,"Topological (from, to)"
edge,-31621013#1,link,40145,Base OSM ID
edge,-31621015#0,link,40140,"Topological (from, to)"
edge,-31621015#1,link,40142,"Topological (from, to)"
edge,-31623907,link,113644,Spatial Nearest
edge,-316258188#2,link,133337,Base OSM ID
edge,-316258188#3,link,133340,"Topological (from, to)"
edge,-316318952#2,link,56929,"Topological (from, to)"
